Started training at 2018-10-17 08:26:34.049067
339, 0.850000, 0.828571, 0.821429
340, 0.878571, 0.842857, 0.835714
341, 0.842857, 0.842857, 0.828571
342, 0.857143, 0.857143, 0.850000
343, 0.821429, 0.814286, 0.800000
344, 0.850000, 0.835714, 0.835714
345, 0.878571, 0.850000, 0.828571
346, 0.835714, 0.814286, 0.807143
347, 0.842857, 0.835714, 0.835714
348, 0.842857, 0.842857, 0.828571
349, 0.864286, 0.850000, 0.850000
350, 0.842857, 0.842857, 0.835714
351, 0.857143, 0.850000, 0.850000
352, 0.835714, 0.800000, 0.792857
353, 0.842857, 0.821429, 0.814286
354, 0.842857, 0.828571, 0.828571
355, 0.864286, 0.842857, 0.835714
356, 0.864286, 0.842857, 0.835714
357, 0.892857, 0.864286, 0.850000
358, 0.835714, 0.835714, 0.835714
359, 0.835714, 0.828571, 0.828571
360, 0.857143, 0.835714, 0.828571
361, 0.835714, 0.821429, 0.814286
362, 0.828571, 0.821429, 0.821429
363, 0.835714, 0.828571, 0.828571
364, 0.842857, 0.835714, 0.828571
365, 0.871429, 0.835714, 0.828571
366, 0.878571, 0.850000, 0.807143
367, 0.850000, 0.842857, 0.835714
368, 0.850000, 0.850000, 0.842857
369, 0.864286, 0.842857, 0.842857
370, 0.835714, 0.835714, 0.828571
371, 0.821429, 0.821429, 0.814286
372, 0.835714, 0.807143, 0.785714
373, 0.835714, 0.821429, 0.814286
374, 0.864286, 0.835714, 0.821429
375, 0.871429, 0.842857, 0.835714
376, 0.828571, 0.821429, 0.814286
377, 0.850000, 0.842857, 0.842857
378, 0.850000, 0.821429, 0.821429
379, 0.857143, 0.842857, 0.835714
380, 0.842857, 0.842857, 0.835714
381, 0.850000, 0.828571, 0.821429
382, 0.878571, 0.850000, 0.842857
383, 0.878571, 0.850000, 0.835714
384, 0.850000, 0.850000, 0.835714
385, 0.835714, 0.835714, 0.828571
386, 0.850000, 0.850000, 0.835714
387, 0.835714, 0.835714, 0.828571
388, 0.900000, 0.864286, 0.857143
389, 0.864286, 0.857143, 0.850000
390, 0.892857, 0.892857, 0.878571
391, 0.850000, 0.850000, 0.835714
392, 0.857143, 0.850000, 0.828571
393, 0.892857, 0.885714, 0.871429
394, 0.878571, 0.864286, 0.864286
395, 0.885714, 0.878571, 0.857143
396, 0.864286, 0.850000, 0.842857
397, 0.857143, 0.842857, 0.828571
398, 0.871429, 0.857143, 0.850000
399, 0.885714, 0.878571, 0.864286
400, 0.878571, 0.878571, 0.871429
401, 0.864286, 0.842857, 0.835714
402, 0.835714, 0.835714, 0.828571
403, 0.885714, 0.850000, 0.842857
404, 0.857143, 0.857143, 0.828571
405, 0.885714, 0.885714, 0.878571
406, 0.850000, 0.835714, 0.835714
407, 0.857143, 0.828571, 0.828571
408, 0.878571, 0.864286, 0.842857
409, 0.857143, 0.842857, 0.842857
410, 0.878571, 0.871429, 0.864286
411, 0.900000, 0.878571, 0.864286
412, 0.878571, 0.864286, 0.857143
413, 0.821429, 0.821429, 0.821429
414, 0.821429, 0.821429, 0.814286
415, 0.842857, 0.842857, 0.828571
416, 0.864286, 0.864286, 0.857143
417, 0.885714, 0.878571, 0.857143
418, 0.892857, 0.864286, 0.842857
419, 0.835714, 0.835714, 0.835714
420, 0.842857, 0.835714, 0.821429
421, 0.842857, 0.842857, 0.835714
422, 0.871429, 0.864286, 0.864286
423, 0.864286, 0.864286, 0.835714
424, 0.871429, 0.871429, 0.864286
425, 0.871429, 0.850000, 0.835714
426, 0.878571, 0.878571, 0.864286
427, 0.857143, 0.850000, 0.850000
428, 0.857143, 0.828571, 0.828571
429, 0.871429, 0.864286, 0.864286
430, 0.835714, 0.828571, 0.828571
431, 0.864286, 0.850000, 0.850000
432, 0.821429, 0.821429, 0.814286
433, 0.850000, 0.842857, 0.842857
434, 0.857143, 0.850000, 0.842857
435, 0.857143, 0.850000, 0.828571
436, 0.835714, 0.835714, 0.828571
437, 0.842857, 0.842857, 0.842857
438, 0.885714, 0.878571, 0.878571
439, 0.857143, 0.857143, 0.842857
440, 0.864286, 0.864286, 0.850000
441, 0.871429, 0.871429, 0.850000
442, 0.892857, 0.878571, 0.871429
443, 0.842857, 0.835714, 0.828571
444, 0.907143, 0.885714, 0.885714
445, 0.864286, 0.842857, 0.835714
446, 0.842857, 0.842857, 0.835714
447, 0.878571, 0.857143, 0.857143
448, 0.864286, 0.857143, 0.850000
449, 0.892857, 0.892857, 0.871429
450, 0.878571, 0.857143, 0.857143
451, 0.857143, 0.850000, 0.850000
452, 0.850000, 0.842857, 0.835714
453, 0.864286, 0.850000, 0.821429
454, 0.871429, 0.864286, 0.850000
455, 0.857143, 0.842857, 0.835714
456, 0.885714, 0.878571, 0.864286
457, 0.885714, 0.878571, 0.878571
458, 0.864286, 0.857143, 0.850000
459, 0.864286, 0.864286, 0.864286
460, 0.900000, 0.885714, 0.871429
461, 0.864286, 0.857143, 0.850000
462, 0.892857, 0.871429, 0.864286
463, 0.900000, 0.871429, 0.871429
464, 0.842857, 0.835714, 0.828571
465, 0.914286, 0.892857, 0.885714
466, 0.850000, 0.835714, 0.821429
467, 0.892857, 0.892857, 0.864286
468, 0.871429, 0.857143, 0.850000
469, 0.878571, 0.878571, 0.871429
470, 0.878571, 0.864286, 0.864286
471, 0.892857, 0.871429, 0.864286
472, 0.857143, 0.850000, 0.842857
473, 0.885714, 0.864286, 0.864286
474, 0.878571, 0.864286, 0.864286
475, 0.814286, 0.800000, 0.792857
476, 0.850000, 0.842857, 0.842857
477, 0.864286, 0.857143, 0.850000
478, 0.878571, 0.878571, 0.871429
479, 0.892857, 0.885714, 0.878571
480, 0.878571, 0.842857, 0.835714
481, 0.885714, 0.871429, 0.864286
482, 0.857143, 0.850000, 0.850000
483, 0.878571, 0.850000, 0.850000
484, 0.871429, 0.871429, 0.864286
485, 0.892857, 0.878571, 0.871429
486, 0.857143, 0.850000, 0.842857
487, 0.871429, 0.871429, 0.871429
488, 0.864286, 0.864286, 0.857143
489, 0.900000, 0.892857, 0.878571
490, 0.900000, 0.885714, 0.878571
491, 0.864286, 0.857143, 0.857143
492, 0.892857, 0.885714, 0.878571
493, 0.900000, 0.892857, 0.885714
494, 0.857143, 0.857143, 0.842857
495, 0.864286, 0.857143, 0.850000
496, 0.892857, 0.892857, 0.885714
497, 0.871429, 0.864286, 0.857143
498, 0.914286, 0.900000, 0.892857
499, 0.907143, 0.907143, 0.907143
500, 0.914286, 0.864286, 0.864286
501, 0.857143, 0.857143, 0.850000
502, 0.864286, 0.864286, 0.850000
503, 0.900000, 0.892857, 0.892857
504, 0.871429, 0.857143, 0.850000
505, 0.892857, 0.885714, 0.885714
506, 0.935714, 0.914286, 0.892857
507, 0.885714, 0.871429, 0.864286
508, 0.871429, 0.871429, 0.871429
509, 0.900000, 0.850000, 0.850000
510, 0.892857, 0.871429, 0.871429
511, 0.942857, 0.892857, 0.885714
512, 0.871429, 0.842857, 0.842857
513, 0.878571, 0.871429, 0.871429
514, 0.892857, 0.885714, 0.857143
515, 0.907143, 0.885714, 0.885714
516, 0.871429, 0.864286, 0.864286
517, 0.914286, 0.907143, 0.900000
518, 0.850000, 0.842857, 0.842857
519, 0.885714, 0.864286, 0.864286
520, 0.871429, 0.864286, 0.857143
521, 0.857143, 0.857143, 0.842857
522, 0.885714, 0.864286, 0.864286
523, 0.907143, 0.878571, 0.871429
524, 0.885714, 0.871429, 0.871429
525, 0.871429, 0.857143, 0.857143
526, 0.871429, 0.871429, 0.857143
527, 0.885714, 0.871429, 0.871429
528, 0.921429, 0.900000, 0.885714
529, 0.878571, 0.871429, 0.864286
530, 0.864286, 0.864286, 0.857143
531, 0.907143, 0.900000, 0.900000
532, 0.871429, 0.871429, 0.850000
533, 0.885714, 0.885714, 0.871429
534, 0.864286, 0.835714, 0.835714
535, 0.878571, 0.857143, 0.857143
536, 0.900000, 0.892857, 0.885714
537, 0.885714, 0.878571, 0.871429
538, 0.892857, 0.885714, 0.885714
539, 0.864286, 0.850000, 0.842857
540, 0.878571, 0.871429, 0.864286
541, 0.885714, 0.864286, 0.857143
542, 0.871429, 0.864286, 0.857143
543, 0.871429, 0.864286, 0.857143
544, 0.857143, 0.850000, 0.850000
545, 0.871429, 0.864286, 0.864286
546, 0.857143, 0.850000, 0.850000
547, 0.885714, 0.878571, 0.878571
548, 0.864286, 0.864286, 0.850000
549, 0.928571, 0.921429, 0.921429
550, 0.878571, 0.871429, 0.864286
551, 0.885714, 0.878571, 0.871429
552, 0.871429, 0.864286, 0.857143
553, 0.878571, 0.878571, 0.871429
554, 0.885714, 0.878571, 0.878571
555, 0.885714, 0.871429, 0.871429
556, 0.885714, 0.857143, 0.850000
557, 0.900000, 0.885714, 0.885714
558, 0.878571, 0.871429, 0.857143
559, 0.871429, 0.864286, 0.864286
560, 0.900000, 0.885714, 0.878571
561, 0.921429, 0.878571, 0.864286
562, 0.878571, 0.864286, 0.857143
563, 0.900000, 0.878571, 0.871429
564, 0.892857, 0.885714, 0.878571
565, 0.878571, 0.864286, 0.850000
566, 0.885714, 0.878571, 0.871429
567, 0.878571, 0.871429, 0.864286
568, 0.871429, 0.864286, 0.857143
569, 0.900000, 0.900000, 0.878571
570, 0.885714, 0.878571, 0.871429
571, 0.878571, 0.864286, 0.864286
572, 0.892857, 0.885714, 0.871429
573, 0.871429, 0.864286, 0.864286
574, 0.871429, 0.864286, 0.864286
575, 0.900000, 0.878571, 0.878571
576, 0.871429, 0.871429, 0.871429
577, 0.871429, 0.871429, 0.857143
578, 0.835714, 0.821429, 0.821429
579, 0.907143, 0.907143, 0.900000
580, 0.935714, 0.885714, 0.871429
581, 0.864286, 0.850000, 0.850000
582, 0.885714, 0.885714, 0.864286
583, 0.928571, 0.907143, 0.900000
584, 0.885714, 0.878571, 0.871429
585, 0.892857, 0.878571, 0.878571
586, 0.842857, 0.842857, 0.842857
587, 0.907143, 0.907143, 0.892857
588, 0.914286, 0.892857, 0.892857
589, 0.900000, 0.871429, 0.871429
590, 0.921429, 0.900000, 0.900000
591, 0.842857, 0.828571, 0.828571
592, 0.892857, 0.892857, 0.871429
593, 0.857143, 0.850000, 0.850000
594, 0.892857, 0.878571, 0.878571
595, 0.900000, 0.892857, 0.885714
596, 0.871429, 0.871429, 0.857143
597, 0.864286, 0.864286, 0.857143
598, 0.892857, 0.885714, 0.857143
599, 0.871429, 0.864286, 0.850000
600, 0.914286, 0.900000, 0.885714
601, 0.885714, 0.878571, 0.871429
602, 0.878571, 0.871429, 0.871429
603, 0.900000, 0.885714, 0.871429
604, 0.907143, 0.892857, 0.885714
605, 0.878571, 0.878571, 0.864286
606, 0.871429, 0.850000, 0.850000
607, 0.900000, 0.864286, 0.842857
608, 0.892857, 0.871429, 0.864286
609, 0.900000, 0.885714, 0.871429
610, 0.871429, 0.857143, 0.857143
611, 0.892857, 0.885714, 0.878571
612, 0.871429, 0.850000, 0.850000
613, 0.885714, 0.878571, 0.857143
614, 0.878571, 0.878571, 0.864286
615, 0.892857, 0.864286, 0.857143
616, 0.885714, 0.878571, 0.864286
617, 0.885714, 0.835714, 0.828571
618, 0.900000, 0.892857, 0.892857
619, 0.850000, 0.842857, 0.842857
620, 0.900000, 0.892857, 0.892857
621, 0.857143, 0.850000, 0.850000
622, 0.892857, 0.878571, 0.871429
623, 0.892857, 0.892857, 0.885714
624, 0.892857, 0.857143, 0.850000
625, 0.900000, 0.892857, 0.892857
626, 0.885714, 0.878571, 0.871429
627, 0.850000, 0.835714, 0.828571
628, 0.892857, 0.885714, 0.871429
629, 0.857143, 0.835714, 0.835714
630, 0.914286, 0.885714, 0.885714
631, 0.871429, 0.864286, 0.857143
632, 0.842857, 0.828571, 0.814286
633, 0.900000, 0.857143, 0.857143
634, 0.892857, 0.885714, 0.885714
635, 0.857143, 0.857143, 0.850000
636, 0.878571, 0.864286, 0.857143
637, 0.871429, 0.857143, 0.850000
638, 0.928571, 0.900000, 0.885714
639, 0.892857, 0.871429, 0.857143
640, 0.892857, 0.892857, 0.892857
641, 0.871429, 0.857143, 0.842857
642, 0.871429, 0.850000, 0.828571
643, 0.878571, 0.850000, 0.842857
644, 0.864286, 0.857143, 0.850000
645, 0.864286, 0.857143, 0.857143
646, 0.885714, 0.885714, 0.885714
647, 0.857143, 0.850000, 0.842857
648, 0.850000, 0.850000, 0.850000
649, 0.892857, 0.871429, 0.864286
650, 0.907143, 0.900000, 0.892857
651, 0.892857, 0.871429, 0.857143
652, 0.857143, 0.821429, 0.814286
653, 0.921429, 0.892857, 0.878571
654, 0.885714, 0.885714, 0.885714
655, 0.871429, 0.864286, 0.857143
656, 0.892857, 0.871429, 0.864286
657, 0.842857, 0.842857, 0.842857
658, 0.878571, 0.850000, 0.850000
659, 0.900000, 0.885714, 0.885714
660, 0.907143, 0.900000, 0.900000
661, 0.871429, 0.871429, 0.864286
662, 0.885714, 0.878571, 0.871429
663, 0.885714, 0.871429, 0.871429
664, 0.892857, 0.892857, 0.885714
665, 0.871429, 0.857143, 0.850000
666, 0.900000, 0.878571, 0.878571
667, 0.892857, 0.892857, 0.885714
668, 0.864286, 0.857143, 0.857143
669, 0.885714, 0.885714, 0.871429
670, 0.935714, 0.892857, 0.892857
671, 0.864286, 0.857143, 0.842857
672, 0.914286, 0.900000, 0.878571
673, 0.885714, 0.864286, 0.864286
674, 0.871429, 0.864286, 0.857143
675, 0.871429, 0.871429, 0.857143
676, 0.885714, 0.878571, 0.878571
677, 0.907143, 0.900000, 0.885714
678, 0.864286, 0.864286, 0.850000
679, 0.900000, 0.900000, 0.885714
680, 0.885714, 0.857143, 0.857143
681, 0.892857, 0.885714, 0.878571
682, 0.857143, 0.857143, 0.850000
683, 0.885714, 0.878571, 0.871429
684, 0.892857, 0.892857, 0.864286
685, 0.842857, 0.842857, 0.842857
686, 0.871429, 0.864286, 0.857143
687, 0.857143, 0.857143, 0.842857
688, 0.864286, 0.864286, 0.835714
689, 0.857143, 0.850000, 0.842857
690, 0.892857, 0.885714, 0.878571
691, 0.857143, 0.850000, 0.842857
692, 0.914286, 0.907143, 0.900000
693, 0.892857, 0.885714, 0.885714
694, 0.871429, 0.871429, 0.864286
695, 0.907143, 0.900000, 0.892857
696, 0.885714, 0.871429, 0.857143
697, 0.907143, 0.885714, 0.871429
